order_id,purchase_date,customer_id,customer_gender,customer_age,product_category,product_name,product_price,quantity,order_total,payment_method,shipping_region
2979,25/12/23,106,Femenino,46,Accesorios,Bufanda,33.84,2,67.68,PayPal,Centro
3036,13/06/23,584,Femenino,46,Calzado,Pantuflas,129.82,5,649.1,Tarjeta de crédito,Centro
3059,21/09/23,581,Femenino,46,Calzado,Sandalias,26.42,4,105.68,Tarjeta de crédito,Oeste
3103,29/03/23,302,Masculino,46,Ropa,Vestido,172.53,4,690.12,Transferencia bancaria,Este
3139,17/01/23,562,Femenino,46,Accesorios,Cinturón,37.27,2,74.54,Efectivo,Norte
3268,3/11/23,675,Femenino,46,Calzado,Sandalias,144.23,2,288.46,Transferencia bancaria,Este
3271,11/10/23,130,Masculino,46,Ropa,Camiseta,42.39,1,42.39,Transferencia bancaria,Oeste
3274,18/08/23,206,Masculino,46,Calzado,Botas,69.07,2,138.14,Tarjeta de crédito,Centro
3391,7/02/23,526,Masculino,46,Ropa,Sweater,101.92,4,407.68,Transferencia bancaria,Sur
3475,11/11/23,715,Femenino,46,Accesorios,Bolso,109.85,3,329.55,Transferencia bancaria,Norte
3554,1/04/23,590,Femenino,46,Ropa,Chaqueta,57.89,4,231.56,Efectivo,Norte
3567,15/11/23,859,Masculino,46,Ropa,Sweater,70.67,3,212.01,Transferencia bancaria,Este
3606,14/03/23,995,Femenino,46,Ropa,Camiseta,125.35,5,626.75,Transferencia bancaria,Centro
3691,30/06/23,473,Femenino,46,Calzado,Zapatillas,61.9,2,123.8,Transferencia bancaria,Sur
4011,13/01/23,679,Femenino,46,Ropa,Camiseta,135.49,3,406.47,PayPal,Sur
4041,20/01/23,726,Masculino,46,Calzado,Pantuflas,27.33,1,27.33,Transferencia bancaria,Sur
4096,22/04/23,828,Masculino,46,Ropa,Chaqueta,109.83,1,109.83,PayPal,Sur
4103,29/03/23,387,Femenino,46,Ropa,Sweater,53.66,5,268.3,Tarjeta de crédito,Sur
4124,23/08/23,366,Femenino,46,Accesorios,Bolso,133.1,5,665.5,Efectivo,Centro
4161,17/06/23,645,Masculino,46,Calzado,Pantuflas,21.6,3,64.8,Efectivo,Sur
4285,18/06/23,542,Masculino,46,Calzado,Zapatos formales,84.51,3,253.53,Tarjeta de crédito,Sur
4459,20/02/23,432,Femenino,46,Ropa,Pantalón,128.8,5,644,Efectivo,Norte
4464,17/04/23,653,Masculino,46,Calzado,Botas,100.65,2,201.3,PayPal,Norte
4536,19/11/23,670,Masculino,46,Calzado,Zapatos formales,153.09,5,765.45,Tarjeta de crédito,Centro
4561,9/04/23,755,Femenino,46,Calzado,Zapatos formales,149.51,3,448.53,Transferencia bancaria,Oeste
4705,3/03/23,666,Masculino,46,Ropa,Pantalón,34.04,3,102.12,Tarjeta de crédito,Oeste
4760,13/08/23,354,Masculino,46,Calzado,Zapatillas,129.96,4,519.84,Efectivo,Norte
4789,14/10/23,99,Masculino,46,Ropa,Vestido,33.12,1,33.12,PayPal,Sur
4838,27/07/23,748,Masculino,46,Accesorios,Bufanda,158.03,4,632.12,Efectivo,Sur
4881,12/05/23,737,Femenino,46,Accesorios,Cinturón,124.45,2,248.9,Tarjeta de crédito,Oeste
4932,5/10/23,292,Masculino,46,Calzado,Zapatillas,60.3,1,60.3,Efectivo,Oeste
4939,13/07/23,744,Femenino,46,Calzado,Zapatos formales,143.97,3,431.91,Transferencia bancaria,Oeste
5028,3/07/23,544,Masculino,46,Calzado,Sandalias,15.16,1,15.16,Efectivo,Sur
5034,20/02/23,566,Femenino,46,Calzado,Zapatos formales,172.21,4,688.84,Transferencia bancaria,Este
5115,26/10/23,698,Femenino,46,Accesorios,Reloj,195.6,4,782.4,PayPal,Norte
5120,5/12/23,828,Masculino,46,Accesorios,Cinturón,173.32,5,866.6,Transferencia bancaria,Este
5124,30/08/23,951,Masculino,46,Ropa,Pantalón,87.25,3,261.75,PayPal,Centro
5143,6/06/23,533,Femenino,46,Accesorios,Reloj,81.57,3,244.71,Transferencia bancaria,Oeste
5148,25/07/23,293,Masculino,46,Ropa,Camiseta,112.28,2,224.56,Efectivo,Norte
5211,22/10/23,525,Femenino,46,Ropa,Camiseta,31.09,2,62.18,Transferencia bancaria,Este
5328,12/09/23,645,Femenino,46,Calzado,Sandalias,142.78,2,285.56,Transferencia bancaria,Oeste
5432,31/03/23,580,Femenino,46,Accesorios,Bolso,156.2,2,312.4,PayPal,Norte
5533,29/12/23,327,Masculino,46,Calzado,Sandalias,75.03,2,150.06,Transferencia bancaria,Norte
5716,18/11/23,571,Masculino,46,Accesorios,Gorro,37.38,5,186.9,Transferencia bancaria,Este
5752,6/03/23,194,Femenino,46,Ropa,Sweater,173.86,3,521.58,Transferencia bancaria,Centro
5775,4/11/23,340,Masculino,46,Accesorios,Bufanda,107.78,2,215.56,Transferencia bancaria,Norte
5799,7/02/23,369,Femenino,46,Ropa,Chaqueta,166.34,4,665.36,Tarjeta de crédito,Centro
5920,30/12/23,714,Masculino,46,Ropa,Chaqueta,118.17,5,590.85,Transferencia bancaria,Oeste
5941,29/01/23,945,Femenino,46,Accesorios,Gorro,23.86,1,23.86,Tarjeta de crédito,Norte
6043,4/09/23,795,Masculino,46,Ropa,Vestido,189.43,4,757.72,PayPal,Sur
6103,19/07/23,338,Masculino,46,Calzado,Zapatillas,80.79,2,161.58,Transferencia bancaria,Centro
6126,26/03/23,509,Masculino,46,Calzado,Zapatos formales,145.6,1,145.6,Efectivo,Norte
6182,21/03/23,754,Femenino,46,Calzado,Botas,45.66,4,182.64,Transferencia bancaria,Oeste
6235,13/02/23,213,Femenino,46,Calzado,Zapatos formales,112.7,2,225.4,Transferencia bancaria,Sur
6240,8/09/23,547,Masculino,46,Ropa,Sweater,195.23,3,585.69,Efectivo,Este
6305,7/03/23,127,Femenino,46,Accesorios,Bolso,167.86,2,335.72,Efectivo,Oeste
6320,31/10/23,19,Masculino,46,Ropa,Vestido,138.59,2,277.18,PayPal,Oeste
6564,8/01/23,61,Masculino,46,Ropa,Chaqueta,16.24,4,64.96,Efectivo,Oeste
6711,7/07/23,540,Femenino,46,Accesorios,Gorro,168.42,4,673.68,Efectivo,Sur
6745,13/12/23,571,Femenino,46,Ropa,Sweater,106.1,3,318.3,Efectivo,Sur
6749,17/04/23,458,Masculino,46,Accesorios,Bolso,26.53,2,53.06,Transferencia bancaria,Norte
6824,30/09/23,952,Femenino,46,Accesorios,Gorro,82.66,1,82.66,Transferencia bancaria,Norte
6827,27/02/23,181,Masculino,46,Calzado,Sandalias,119.75,5,598.75,Tarjeta de crédito,Centro
6859,7/01/23,350,Masculino,46,Ropa,Camiseta,144.95,5,724.75,PayPal,Sur
6861,20/10/23,915,Masculino,46,Accesorios,Cinturón,93.75,1,93.75,Tarjeta de crédito,Sur
6920,9/05/23,471,Femenino,46,Calzado,Zapatillas,61.65,2,123.3,Tarjeta de crédito,Sur
7154,15/01/23,649,Femenino,46,Accesorios,Reloj,176.8,5,884,Transferencia bancaria,Norte
7185,9/02/23,863,Masculino,46,Calzado,Zapatos formales,180.45,2,360.9,Tarjeta de crédito,Centro
7261,16/09/23,816,Masculino,46,Ropa,Pantalón,146.05,2,292.1,PayPal,Oeste
7269,13/12/23,370,Femenino,46,Accesorios,Reloj,15.63,4,62.52,Tarjeta de crédito,Oeste
7316,24/02/23,983,Masculino,46,Accesorios,Bufanda,117.28,1,117.28,PayPal,Norte
7335,11/06/23,985,Masculino,46,Ropa,Sweater,77.96,1,77.96,Transferencia bancaria,Este
7340,16/07/23,469,Masculino,46,Ropa,Pantalón,46.24,4,184.96,Transferencia bancaria,Oeste
7341,3/11/23,446,Masculino,46,Ropa,Pantalón,80.19,2,160.38,Tarjeta de crédito,Centro
7438,19/04/23,439,Masculino,46,Calzado,Zapatillas,49,3,147,Tarjeta de crédito,Sur
7606,15/12/23,902,Femenino,46,Accesorios,Bufanda,77.58,3,232.74,Tarjeta de crédito,Norte
7693,13/12/23,314,Masculino,46,Accesorios,Reloj,146.58,2,293.16,Transferencia bancaria,Norte
8018,27/03/23,340,Femenino,46,Accesorios,Bolso,81.13,2,162.26,Efectivo,Centro
8156,16/03/23,849,Masculino,46,Accesorios,Bufanda,169.4,3,508.2,Efectivo,Este
8329,16/11/23,217,Masculino,46,Ropa,Sweater,182.1,4,728.4,Efectivo,Sur
8434,24/11/23,542,Masculino,46,Accesorios,Gorro,30.47,5,152.35,Efectivo,Centro
8637,4/02/23,429,Femenino,46,Ropa,Chaqueta,128.3,2,256.6,PayPal,Este
8665,7/07/23,750,Masculino,46,Accesorios,Bufanda,27.07,1,27.07,PayPal,Oeste
8685,7/04/23,860,Femenino,46,Calzado,Zapatos formales,23.68,5,118.4,Transferencia bancaria,Este
8727,10/12/23,646,Masculino,46,Ropa,Vestido,157.07,2,314.14,Transferencia bancaria,Norte
8730,13/02/23,64,Femenino,46,Accesorios,Reloj,135.79,4,543.16,Transferencia bancaria,Norte
8907,15/03/23,366,Masculino,46,Ropa,Sweater,182.11,3,546.33,Transferencia bancaria,Oeste
8921,14/07/23,268,Femenino,46,Accesorios,Cinturón,82.8,3,248.4,Transferencia bancaria,Centro
8930,18/02/23,824,Masculino,46,Accesorios,Bolso,199.57,5,997.85,Transferencia bancaria,Este
8944,22/09/23,735,Femenino,46,Ropa,Pantalón,165.86,2,331.72,Transferencia bancaria,Centro
9198,20/03/23,503,Masculino,46,Ropa,Camiseta,129.69,1,129.69,Tarjeta de crédito,Sur
9223,25/05/23,265,Femenino,46,Ropa,Chaqueta,74.37,1,74.37,Transferencia bancaria,Norte
9266,9/04/23,472,Masculino,46,Ropa,Sweater,141.59,4,566.36,Transferencia bancaria,Sur
9272,28/11/23,694,Femenino,46,Ropa,Chaqueta,57.03,4,228.12,Efectivo,Sur
9295,9/11/23,618,Masculino,46,Calzado,Pantuflas,174.04,1,174.04,Efectivo,Norte
9329,6/01/23,241,Masculino,46,Ropa,Pantalón,119.84,1,119.84,PayPal,Oeste
9408,3/09/23,699,Femenino,46,Accesorios,Reloj,168.89,2,337.78,Tarjeta de crédito,Oeste
9503,5/02/23,518,Masculino,46,Calzado,Zapatos formales,58.1,4,232.4,PayPal,Oeste
9667,9/06/23,822,Femenino,46,Ropa,Sweater,158.04,1,158.04,Tarjeta de crédito,Norte
9684,12/11/23,336,Femenino,46,Ropa,Sweater,46.47,2,92.94,Transferencia bancaria,Sur
9687,9/04/23,334,Femenino,46,Calzado,Zapatos formales,81.7,1,81.7,PayPal,Norte
9769,28/05/23,1000,Femenino,46,Ropa,Vestido,39.3,3,117.9,Transferencia bancaria,Norte
9853,6/03/23,637,Masculino,46,Accesorios,Gorro,135.85,1,135.85,Tarjeta de crédito,Sur
9866,15/06/23,309,Femenino,46,Ropa,Vestido,95.48,1,95.48,Efectivo,Este
9900,20/03/23,556,Masculino,46,Calzado,Zapatillas,132.43,1,132.43,Tarjeta de crédito,Oeste
9950,11/10/23,232,Femenino,46,Calzado,Botas,117.84,1,117.84,PayPal,Oeste
35,11/01/23,22,Femenino,47,Calzado,Zapatillas,122.42,4,489.68,Transferencia bancaria,Norte
107,25/09/23,863,Femenino,47,Accesorios,Gorro,147.15,1,147.15,Tarjeta de crédito,Sur
186,11/08/23,795,Masculino,47,Accesorios,Bolso,74.67,5,373.35,Transferencia bancaria,Oeste
271,1/03/23,442,Masculino,47,Accesorios,Bolso,164.51,2,329.02,Tarjeta de crédito,Norte
296,7/10/23,130,Masculino,47,Accesorios,Reloj,104.65,5,523.25,PayPal,Sur
333,27/12/23,932,Femenino,47,Ropa,Vestido,181.02,3,543.06,Efectivo,Norte
360,11/01/23,611,Masculino,47,Calzado,Sandalias,93.25,4,373,Tarjeta de crédito,Oeste
413,25/04/23,957,Masculino,47,Ropa,Sweater,110.04,1,110.04,Tarjeta de crédito,Este
418,29/07/23,801,Masculino,47,Ropa,Vestido,190.62,5,953.1,Tarjeta de crédito,Sur
431,24/03/23,688,Femenino,47,Accesorios,Reloj,126.66,3,379.98,Tarjeta de crédito,Oeste
432,13/01/23,460,Masculino,47,Ropa,Pantalón,104.94,1,104.94,PayPal,Centro
435,3/09/23,470,Femenino,47,Accesorios,Bufanda,108.1,2,216.2,Efectivo,Sur
437,17/03/23,22,Femenino,47,Ropa,Sweater,63.67,5,318.35,PayPal,Oeste
472,30/04/23,518,Masculino,47,Calzado,Botas,74.39,1,74.39,PayPal,Oeste
473,22/03/23,99,Masculino,47,Accesorios,Gorro,133.14,4,532.56,Efectivo,Norte
595,6/07/23,636,Masculino,47,Accesorios,Gorro,199.25,3,597.75,Tarjeta de crédito,Sur
638,20/11/23,247,Femenino,47,Ropa,Sweater,77.68,4,310.72,PayPal,Oeste
657,18/07/23,912,Masculino,47,Ropa,Sweater,172.39,3,517.17,Efectivo,Norte
716,30/12/23,397,Femenino,47,Calzado,Pantuflas,182.17,2,364.34,Transferencia bancaria,Este
792,18/09/23,76,Masculino,47,Calzado,Pantuflas,140.29,1,140.29,Transferencia bancaria,Oeste
800,13/04/23,851,Femenino,47,Calzado,Sandalias,95.86,3,287.58,Efectivo,Centro
917,4/11/23,173,Masculino,47,Ropa,Vestido,87.95,4,351.8,Transferencia bancaria,Este
931,19/03/23,441,Femenino,47,Calzado,Sandalias,104.28,2,208.56,PayPal,Centro
1236,27/08/23,751,Femenino,47,Calzado,Botas,104.73,4,418.92,PayPal,Oeste
1273,22/12/23,34,Masculino,47,Accesorios,Bufanda,175.9,4,703.6,Tarjeta de crédito,Norte
1408,30/03/23,588,Femenino,47,Calzado,Sandalias,108.29,4,433.16,Efectivo,Norte
1498,5/09/23,842,Masculino,47,Calzado,Botas,197.09,4,788.36,Efectivo,Sur
1500,13/01/23,118,Masculino,47,Accesorios,Reloj,145.73,2,291.46,PayPal,Norte
1556,19/05/23,356,Masculino,47,Calzado,Pantuflas,80.64,5,403.2,PayPal,Este
1557,25/05/23,324,Femenino,47,Accesorios,Bufanda,41.32,3,123.96,Efectivo,Sur
1641,18/01/23,49,Masculino,47,Ropa,Chaqueta,113.04,2,226.08,Efectivo,Norte
1679,19/08/23,371,Femenino,47,Accesorios,Bufanda,91.16,2,182.32,Transferencia bancaria,Centro
1780,22/06/23,934,Masculino,47,Ropa,Camiseta,143.19,1,143.19,Transferencia bancaria,Este
1859,21/01/23,401,Masculino,47,Accesorios,Reloj,190.04,5,950.2,Efectivo,Centro
1985,27/06/23,250,Masculino,47,Ropa,Pantalón,76.18,5,380.9,Transferencia bancaria,Centro
2071,28/03/23,266,Masculino,47,Accesorios,Bufanda,74.51,3,223.53,Tarjeta de crédito,Este
2100,5/09/23,140,Masculino,47,Calzado,Zapatillas,108,5,540,Efectivo,Sur
2200,27/10/23,328,Masculino,47,Calzado,Zapatillas,136.42,1,136.42,Efectivo,Este
2209,18/05/23,688,Femenino,47,Calzado,Zapatillas,126.16,5,630.8,PayPal,Centro
2217,12/10/23,301,Masculino,47,Calzado,Zapatos formales,57.41,4,229.64,Efectivo,Oeste
2228,22/12/23,859,Femenino,47,Ropa,Pantalón,102.89,1,102.89,Transferencia bancaria,Norte
2378,24/01/23,707,Masculino,47,Accesorios,Gorro,186.64,1,186.64,Efectivo,Oeste
2401,23/12/23,527,Femenino,47,Ropa,Sweater,93.45,3,280.35,Efectivo,Este
2652,12/06/23,637,Masculino,47,Accesorios,Bufanda,128.67,3,386.01,Tarjeta de crédito,Centro
2668,6/02/23,298,Masculino,47,Ropa,Chaqueta,94.39,2,188.78,Transferencia bancaria,Este
2824,2/02/23,414,Masculino,47,Calzado,Zapatillas,77.19,5,385.95,PayPal,Oeste
2837,15/12/23,814,Masculino,47,Ropa,Camiseta,156.78,4,627.12,Tarjeta de crédito,Sur
2867,5/05/23,971,Masculino,47,Ropa,Sweater,151.07,4,604.28,Tarjeta de crédito,Oeste
2889,23/05/23,725,Masculino,47,Ropa,Chaqueta,30.26,3,90.78,Efectivo,Este
2905,13/12/23,940,Femenino,47,Calzado,Sandalias,147.93,2,295.86,Tarjeta de crédito,Este
3033,31/08/23,633,Masculino,47,Accesorios,Bolso,63.15,5,315.75,Tarjeta de crédito,Norte
3066,9/10/23,631,Masculino,47,Calzado,Botas,150.92,1,150.92,Tarjeta de crédito,Oeste
3076,3/02/23,160,Femenino,47,Ropa,Sweater,191.28,4,765.12,PayPal,Este
3238,28/12/23,419,Masculino,47,Calzado,Zapatillas,189.29,2,378.58,Tarjeta de crédito,Sur
3263,23/12/23,948,Masculino,47,Accesorios,Bufanda,123.72,2,247.44,PayPal,Norte
3320,3/10/23,532,Masculino,47,Calzado,Sandalias,34.12,2,68.24,PayPal,Oeste
3328,13/04/23,43,Masculino,47,Ropa,Chaqueta,117.43,1,117.43,Tarjeta de crédito,Centro
3354,21/12/23,329,Femenino,47,Accesorios,Bolso,139,3,417,Tarjeta de crédito,Este
3394,11/11/23,598,Masculino,47,Ropa,Pantalón,47.16,4,188.64,PayPal,Norte
3472,26/03/23,232,Masculino,47,Ropa,Camiseta,154.73,1,154.73,Transferencia bancaria,Oeste
3500,3/04/23,87,Femenino,47,Calzado,Zapatillas,133,1,133,Tarjeta de crédito,Sur
3501,19/11/23,43,Femenino,47,Accesorios,Cinturón,62.36,3,187.08,Efectivo,Centro
3644,12/08/23,436,Femenino,47,Accesorios,Bufanda,26.11,5,130.55,Tarjeta de crédito,Centro
3720,12/04/23,587,Masculino,47,Calzado,Pantuflas,49.15,3,147.45,PayPal,Sur
3868,24/11/23,260,Masculino,47,Ropa,Chaqueta,56.46,4,225.84,Efectivo,Oeste
4058,9/08/23,968,Femenino,47,Ropa,Camiseta,58.75,2,117.5,PayPal,Norte
4073,31/01/23,307,Femenino,47,Accesorios,Reloj,178.57,3,535.71,Transferencia bancaria,Sur
4139,27/12/23,670,Femenino,47,Accesorios,Bolso,105.21,4,420.84,Tarjeta de crédito,Sur
4144,6/06/23,102,Femenino,47,Accesorios,Bolso,91.36,5,456.8,Efectivo,Centro
4205,29/09/23,75,Masculino,47,Ropa,Pantalón,107.51,1,107.51,Transferencia bancaria,Oeste
4233,4/06/23,660,Masculino,47,Calzado,Zapatillas,21.19,4,84.76,PayPal,Centro
4254,18/08/23,302,Masculino,47,Calzado,Zapatos formales,17.97,2,35.94,Efectivo,Norte
4279,31/12/23,612,Femenino,47,Accesorios,Cinturón,85.94,5,429.7,PayPal,Sur
4343,5/02/23,708,Femenino,47,Accesorios,Bufanda,172.62,1,172.62,Efectivo,Centro
4558,14/03/23,737,Masculino,47,Calzado,Zapatillas,138.8,1,138.8,Efectivo,Este
4587,7/08/23,629,Femenino,47,Accesorios,Gorro,28.97,4,115.88,Transferencia bancaria,Oeste
4626,26/03/23,73,Femenino,47,Calzado,Zapatos formales,168.32,2,336.64,Tarjeta de crédito,Este
4637,27/02/23,156,Masculino,47,Accesorios,Gorro,136.12,5,680.6,PayPal,Oeste
4668,15/03/23,202,Masculino,47,Accesorios,Reloj,89.6,3,268.8,Tarjeta de crédito,Norte
4671,16/10/23,988,Femenino,47,Ropa,Chaqueta,132.6,5,663,Tarjeta de crédito,Este
4681,13/07/23,576,Femenino,47,Accesorios,Reloj,18.42,5,92.1,Tarjeta de crédito,Norte
4701,18/12/23,579,Masculino,47,Calzado,Sandalias,14.88,4,59.52,Tarjeta de crédito,Este
4730,25/01/23,646,Femenino,47,Calzado,Zapatillas,96.08,4,384.32,Efectivo,Sur
4743,17/02/23,736,Masculino,47,Accesorios,Bolso,141.35,3,424.05,Transferencia bancaria,Este
4831,14/07/23,582,Femenino,47,Calzado,Botas,32.67,2,65.34,Tarjeta de crédito,Este
4877,1/02/23,941,Masculino,47,Calzado,Zapatillas,167,1,167,Efectivo,Norte
5091,26/02/23,651,Masculino,47,Calzado,Botas,33.43,3,100.29,Tarjeta de crédito,Este
5154,23/11/23,871,Masculino,47,Calzado,Zapatos formales,129.12,5,645.6,Efectivo,Centro
5295,10/02/23,307,Masculino,47,Ropa,Vestido,166.62,3,499.86,Efectivo,Norte
5310,28/04/23,195,Masculino,47,Accesorios,Cinturón,181.55,4,726.2,PayPal,Centro
5523,10/06/23,438,Masculino,47,Calzado,Zapatos formales,88.17,4,352.68,PayPal,Sur
5548,5/06/23,274,Masculino,47,Calzado,Zapatos formales,15.7,5,78.5,PayPal,Oeste
5615,9/02/23,112,Masculino,47,Calzado,Sandalias,169.17,3,507.51,Efectivo,Norte
5668,10/10/23,615,Masculino,47,Ropa,Vestido,55.07,3,165.21,PayPal,Oeste
5734,27/12/23,560,Femenino,47,Calzado,Pantuflas,47.02,4,188.08,Efectivo,Centro
5839,8/02/23,458,Femenino,47,Accesorios,Cinturón,146.53,1,146.53,Transferencia bancaria,Norte
5911,8/05/23,128,Femenino,47,Accesorios,Bufanda,68.84,5,344.2,Tarjeta de crédito,Este
5983,14/08/23,719,Femenino,47,Ropa,Camiseta,190.89,2,381.78,PayPal,Centro
6034,25/10/23,618,Femenino,47,Accesorios,Reloj,199.8,3,599.4,Transferencia bancaria,Este
6107,16/09/23,164,Femenino,47,Accesorios,Bolso,149.56,4,598.24,Efectivo,Oeste
6108,8/06/23,443,Femenino,47,Ropa,Camiseta,29.52,1,29.52,PayPal,Este
6180,1/06/23,974,Masculino,47,Ropa,Pantalón,169.91,5,849.55,Transferencia bancaria,Este
6266,11/08/23,495,Femenino,47,Ropa,Sweater,179.04,4,716.16,Tarjeta de crédito,Centro
6436,19/10/23,221,Masculino,47,Calzado,Sandalias,90.95,1,90.95,Transferencia bancaria,Este
6530,9/01/23,825,Masculino,47,Calzado,Zapatillas,47.79,5,238.95,Tarjeta de crédito,Centro
6582,14/01/23,207,Masculino,47,Ropa,Pantalón,126.21,5,631.05,Tarjeta de crédito,Norte
6620,17/03/23,925,Masculino,47,Accesorios,Cinturón,40.39,5,201.95,Transferencia bancaria,Centro
6639,27/11/23,957,Femenino,47,Ropa,Pantalón,169.03,5,845.15,Transferencia bancaria,Oeste
6734,2/10/23,567,Masculino,47,Calzado,Sandalias,158.21,3,474.63,Transferencia bancaria,Sur
6963,2/05/23,972,Masculino,47,Accesorios,Gorro,26.73,1,26.73,Efectivo,Norte
6969,27/11/23,975,Femenino,47,Calzado,Pantuflas,116.62,2,233.24,Transferencia bancaria,Centro
7019,14/08/23,551,Masculino,47,Ropa,Pantalón,46.21,4,184.84,Transferencia bancaria,Centro
7077,28/08/23,557,Femenino,47,Calzado,Zapatillas,10.41,2,20.82,PayPal,Centro
7167,18/12/23,481,Masculino,47,Calzado,Sandalias,121.98,3,365.94,Tarjeta de crédito,Centro
7181,18/12/23,883,Femenino,47,Ropa,Vestido,24.39,4,97.56,Transferencia bancaria,Sur
7418,2/02/23,445,Masculino,47,Ropa,Pantalón,116.59,5,582.95,Efectivo,Centro
7562,24/03/23,858,Masculino,47,Accesorios,Bolso,167.2,3,501.6,Efectivo,Norte
7579,27/09/23,776,Masculino,47,Accesorios,Bolso,135.84,5,679.2,PayPal,Sur
7680,19/03/23,30,Masculino,47,Calzado,Zapatos formales,47.78,2,95.56,Transferencia bancaria,Oeste
7687,21/08/23,495,Masculino,47,Calzado,Pantuflas,120.81,2,241.62,Tarjeta de crédito,Oeste
7789,16/09/23,71,Masculino,47,Ropa,Camiseta,71.03,3,213.09,PayPal,Este
7792,1/10/23,381,Masculino,47,Accesorios,Bufanda,148.76,1,148.76,Efectivo,Norte
7870,19/06/23,607,Femenino,47,Calzado,Sandalias,12.9,2,25.8,Transferencia bancaria,Sur
7882,16/11/23,415,Femenino,47,Ropa,Chaqueta,77.56,2,155.12,Transferencia bancaria,Sur
7884,14/03/23,607,Masculino,47,Calzado,Botas,149.54,2,299.08,Tarjeta de crédito,Sur
8137,16/01/23,587,Femenino,47,Calzado,Zapatos formales,68.52,5,342.6,Transferencia bancaria,Norte
8160,30/10/23,326,Femenino,47,Ropa,Pantalón,104.79,4,419.16,Transferencia bancaria,Centro
8255,20/05/23,870,Femenino,47,Ropa,Vestido,28.76,1,28.76,PayPal,Centro
8282,4/12/23,523,Masculino,47,Calzado,Pantuflas,58.71,1,58.71,PayPal,Centro
8372,8/02/23,756,Femenino,47,Calzado,Botas,156.28,5,781.4,PayPal,Norte
8426,22/10/23,664,Masculino,47,Ropa,Chaqueta,30.39,1,30.39,Tarjeta de crédito,Sur
8494,6/06/23,85,Femenino,47,Calzado,Botas,40.89,2,81.78,Efectivo,Este
8572,13/02/23,997,Masculino,47,Calzado,Botas,122.39,3,367.17,Transferencia bancaria,Este
8620,9/07/23,992,Femenino,47,Ropa,Vestido,128.71,1,128.71,Tarjeta de crédito,Sur
8687,31/08/23,699,Femenino,47,Accesorios,Bolso,89.4,4,357.6,PayPal,Oeste
8702,11/05/23,168,Masculino,47,Accesorios,Reloj,22.59,3,67.77,Tarjeta de crédito,Oeste
8782,4/07/23,401,Femenino,47,Calzado,Sandalias,177.76,2,355.52,Efectivo,Este
8888,14/09/23,261,Femenino,47,Accesorios,Bolso,28.14,3,84.42,PayPal,Centro
8938,16/04/23,151,Femenino,47,Calzado,Pantuflas,73.71,3,221.13,Efectivo,Sur
8981,25/09/23,216,Femenino,47,Accesorios,Reloj,159.1,1,159.1,Efectivo,Este
9062,18/01/23,905,Masculino,47,Ropa,Sweater,54,5,270,Transferencia bancaria,Sur
9143,24/11/23,488,Masculino,47,Ropa,Camiseta,139.38,4,557.52,Tarjeta de crédito,Oeste
9144,13/12/23,352,Femenino,47,Ropa,Camiseta,28.01,3,84.03,Efectivo,Centro
9207,10/06/23,999,Masculino,47,Ropa,Camiseta,190.53,4,762.12,Tarjeta de crédito,Sur
9259,3/07/23,582,Femenino,47,Accesorios,Gorro,18.99,4,75.96,Tarjeta de crédito,Centro
9285,30/06/23,499,Masculino,47,Ropa,Sweater,153.65,3,460.95,Efectivo,Oeste
9323,11/07/23,984,Femenino,47,Ropa,Camiseta,22.85,3,68.55,Efectivo,Norte
9324,20/09/23,411,Masculino,47,Accesorios,Bufanda,39.09,2,78.18,Efectivo,Este
9338,22/05/23,697,Femenino,47,Calzado,Zapatos formales,159.5,2,319,PayPal,Oeste
9367,20/10/23,110,Masculino,47,Accesorios,Gorro,157.46,5,787.3,Transferencia bancaria,Oeste
9427,20/03/23,434,Masculino,47,Accesorios,Cinturón,176.44,2,352.88,Efectivo,Norte
9515,6/06/23,97,Femenino,47,Calzado,Sandalias,111.62,4,446.48,PayPal,Centro
9626,26/02/23,858,Femenino,47,Ropa,Camiseta,113.97,2,227.94,Transferencia bancaria,Sur
9776,27/06/23,155,Masculino,47,Ropa,Vestido,129.37,1,129.37,PayPal,Sur
9832,25/12/23,780,Masculino,47,Ropa,Vestido,108.07,1,108.07,PayPal,Este
9840,27/10/23,214,Masculino,47,Ropa,Camiseta,101.59,4,406.36,PayPal,Norte
9974,3/08/23,88,Femenino,47,Calzado,Zapatillas,173.28,2,346.56,Tarjeta de crédito,Este
9979,23/03/23,309,Masculino,47,Calzado,Sandalias,39.07,2,78.14,Tarjeta de crédito,Este
40,14/05/23,475,Femenino,48,Ropa,Sweater,109.14,5,545.7,PayPal,Oeste
135,18/09/23,839,Masculino,48,Ropa,Camiseta,26.59,1,26.59,Transferencia bancaria,Oeste
242,11/06/23,958,Masculino,48,Ropa,Sweater,160.72,1,160.72,Tarjeta de crédito,Este
249,31/05/23,710,Masculino,48,Accesorios,Bolso,26.16,5,130.8,Tarjeta de crédito,Este
338,8/03/23,147,Femenino,48,Calzado,Botas,196.21,5,981.05,PayPal,Oeste
370,22/07/23,304,Femenino,48,Ropa,Sweater,125.03,5,625.15,Tarjeta de crédito,Oeste
449,18/01/23,277,Femenino,48,Accesorios,Bolso,54.71,1,54.71,Tarjeta de crédito,Oeste
559,3/05/23,575,Femenino,48,Calzado,Zapatillas,151.59,3,454.77,Transferencia bancaria,Sur
